SMILES,type,EO,PO,CMC,AW_ST_CMC,Gamma_max,Area_min,Pi_CMC,pC20,source
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],anionic,0,0,0.0076,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 1; name=SODIUM DODECYL 1 SULFATE; temperature=01.0; additives=nan; authors=SCHI; reference=63026; original CMC=7.6 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00704,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2. EOI K OH; authors=SHIN; reference=55004; original CMC=7.04 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.007,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=25; additives=2. EOI K OH; authors=SHIN; reference=54005; original CMC=7. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.007,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-3 N K OH; authors=KLEV CARR; reference=56001; original CMC=7. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.006,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-2 N K OH; authors=KLEV CARR; reference=56001; original CMC=6. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0045,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-1 N K OH; authors=KLEV CARR; reference=56001; original CMC=4.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.007,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1.0 E 1 PH OF SOLUTION; authors=KLEV CARR; reference=56001; original CMC=7.0 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.008,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1.9 E1C 0372; authors=ARRI PATT; reference=53003; original CMC=8. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0082,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=3.0 E1C 0372; authors=ARRI PATT; reference=53003; original CMC=8.2 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.013,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=5.6 E1C 0372; authors=ARRI PATT; reference=53003; original CMC=1.3 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.021,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=8.5 E1C 0372; authors=ARRI PATT; reference=53003; original CMC=2.1 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.029,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=9.4 E1C 0372; authors=ARRI PATT; reference=53003; original CMC=2.9 X10-2 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0057,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.20 E-1 M BUTANOL-1 2. E 0 I K OH; authors=SHIN; reference=55004; original CMC=5.70 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00475,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2.02 E-1 M BUTANOL-1 2. E 0 I K OH; authors=nan; reference=nan; original CMC=4.75 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00368,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=3.18 E-1 M BUTANOL-1 2. E 0 I K OH; authors=SHIN; reference=nan; original CMC=3.68 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00302,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=3.92 E-1 M BUTANOL-1 2. I K OH; authors=SHIN; reference=55004; original CMC=3.02 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00259,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=4.48 E-1 M BUTANOL-1 2. I K OH; authors=SHIN; reference=nan; original CMC=2.59 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00678,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=4.5 E-5 M DECANOL-1 2. E I K OH; authors=SHIN; reference=nan; original CMC=6.78 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0061,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=8.9 E-5 M DECANOL-1 2. I K OH; authors=nan; reference=nan; original CMC=6.10 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00576,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.91 E-4 M DECANOL-1 2. I K OH; authors=SHIN; reference=nan; original CMC=5.76 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00651,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=5.5 E-1 M ETHANOL 2. E O I K OH; authors=SHIN; reference=nan; original CMC=6.51 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00598,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.00 EOM ETHANOL 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.98 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0051,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.74 EOM ETHANOL 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.1 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00452,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2.44 EOM ETHANOL 2. EOI K OH; authors=SHIN; reference=55004; original CMC=4.52 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00397,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2.96 EOM ETHANOL 2. E O I K OH; authors=SHIN; reference=55004; original CMC=3.97 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00564,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.07 E-2 M HEXANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=5.64 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00508,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.59 E-2 M HEXANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.08 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00458,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2.18 E-2 M HEXANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=4.58 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0039,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=3.08 E-2 M HEXANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=3.90 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00591,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2.50 E-3 M HEPTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5:91 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00509,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=5.52 E-3 M HEPTANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=5.09 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00403,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=8.66 E-3 M HEPTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=4.03 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0055,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-3 N K OH 5. E-2 N K CL; authors=KLEV CARR; reference=56001; original CMC=5.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0045,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-3 N K OH 1. E-1 N K CL; authors=KLEV CARR; reference=56001; original CMC=4.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.003,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-3 N K OH 2. E-1 N K CL; authors=KLEV CARR; reference=56001; original CMC=3. X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0015,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-3 N K OH 5. E-1 N K CL; authors=KLEV CARR; reference=56001; original CMC=1.5 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0008,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=UNK; additives=1. E-3 N K OH 1. EON K CL; authors=KLEV CARR; reference=56001; original CMC=8. X10-4 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00647,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=5.5 E-4 OCTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=6.47 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00582,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.11 E-3 M OCTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.82 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00536,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.39 E-3 M OCTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.36 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0048,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=2.45 E-3 M OCTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=4.80 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00594,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=3.08 E-1 M PROPANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.94 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00526,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=5.84 E-1 PROPANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.26 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00471,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=7.28 E-1 PROPANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=4.71 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00418,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=8.80 E-1 M PROPANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=4.18 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00352,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.07 EOM PROPANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=3.52 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00297,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.25 EOM PROPANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=2.97 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00662,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.65 E-4 M NONANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=6.62 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00617,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=3.08 E-4 M NONANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=6.17 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.0059,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=4.41 E-4 M NONANOL-1 2. E 0 : K OH; authors=SHIN; reference=55004; original CMC=5.90 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00555,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=6.82 E-4 M NONANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=5.55 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00512,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=5.95 E-2 M 3-METHYL BUTANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=5.12 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00417,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=9.7 E-2 M 3-METHYL BUTANOL-1 2. E O I K OH; authors=SHIN; reference=55004; original CMC=4.17 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00348,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.29 E-1 M 3-METHYL BUTANOL-1 2. EOI K OH; authors=SHIN; reference=55004; original CMC=3.48 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCCCCCCCC(=O)[O-].[K+],anionic,0,0,0.00264,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 92; name=POTASSIUM TETRADECANOATE; temperature=18; additives=1.83 E-1 M 3-METHYL BUTANOL-1 2. E 0 I K OH; authors=SHIN; reference=55004; original CMC=2.64 X10-3 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.282,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=20; additives=nan; authors=HAYD TAYL; reference=62004; original CMC=2.82 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.14,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=25; additives=nan; authors=KLEV; reference=48005; original CMC=1.4 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.13,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=25; additives=nan; authors=SCOT TART; reference=43003; original CMC=1.3 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.224,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=30; additives=nan; authors=TRAP HERM; reference=55009; original CMC=2.24 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.15,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=40; additives=nan; authors=SCOT TART; reference=43003; original CMC=1.5 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.13,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=60; additives=nan; authors=SCOT TART; reference=43003; original CMC=1.3 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.226,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=30; additives=1.25 E-2 M K BR; authors=TRAP HERM; reference=55009; original CMC=2.26 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.22,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=30; additives=2.5 E-2 M K BR; authors=TRAP HERM; reference=55009; original CMC=2.20 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.269,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=20; additives=1.0 E-1 M NA CL; authors=HAYD TAYL; reference=62004; original CMC=2.69 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.254,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=20; additives=2.5 E-1 M NA CL; authors=HAYD TAYL; reference=62004; original CMC=2.54 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
CCCCCCCC[N+](C)(C)C.[Br-],cationic,0,0,0.234,,,,,,PSDI/NIST Critical Micelle Concentrations of Aqueous Surfactant Systems; Compound No. 93; name=OCTYL TRIMETHYL AMMONIUM BROMIDE; temperature=20; additives=5.0 E-1 M NA CL; authors=HAYD TAYL; reference=62004; original CMC=2.34 X10-1 M; DOI 10.6028/NBS.NSRDS.36; https://github.com/PSDI-UK/psdi-datasets
